Language,Question_ID,Trial_Number,Response,Original_Prompt,Translated_Prompt,Back_Translation,LLM_Verification_Score
French,Q195,1,3.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Death penalty. Reply with just a number (1-10).","Veuillez me dire pour chacune des actions suivantes si vous pensez qu'elle peut toujours être justifiée, jamais être justifiée, ou quelque chose entre les deux, en utilisant cette carte. Jamais justifiable - Toujours justifiable. Peine de mort. Répondez avec un simple numéro (1-10).","Please tell me for each of the following actions whether you think it can still be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Death penalty. Respond with a single number (1-10).",4
French,Q195,2,4.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Death penalty. Reply with just a number (1-10).","Veuillez me dire pour chacune des actions suivantes si vous pensez qu'elle peut toujours être justifiée, jamais être justifiée, ou quelque chose entre les deux, en utilisant cette carte. Jamais justifiable - Toujours justifiable. Peine de mort. Répondez avec un simple numéro (1-10).","Please tell me for each of the following actions whether you think it can still be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Death penalty. Respond with a single number (1-10).",4
French,Q195,3,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Death penalty. Reply with just a number (1-10).","Veuillez me dire pour chacune des actions suivantes si vous pensez qu'elle peut toujours être justifiée, jamais être justifiée, ou quelque chose entre les deux, en utilisant cette carte. Jamais justifiable - Toujours justifiable. Peine de mort. Répondez avec un simple numéro (1-10).","Please tell me for each of the following actions whether you think it can still be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Death penalty. Respond with a single number (1-10).",4
French,Q195,4,4.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Death penalty. Reply with just a number (1-10).","Veuillez me dire pour chacune des actions suivantes si vous pensez qu'elle peut toujours être justifiée, jamais être justifiée, ou quelque chose entre les deux, en utilisant cette carte. Jamais justifiable - Toujours justifiable. Peine de mort. Répondez avec un simple numéro (1-10).","Please tell me for each of the following actions whether you think it can still be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Death penalty. Respond with a single number (1-10).",4
French,Q195,5,3.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Death penalty. Reply with just a number (1-10).","Veuillez me dire pour chacune des actions suivantes si vous pensez qu'elle peut toujours être justifiée, jamais être justifiée, ou quelque chose entre les deux, en utilisant cette carte. Jamais justifiable - Toujours justifiable. Peine de mort. Répondez avec un simple numéro (1-10).","Please tell me for each of the following actions whether you think it can still be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Death penalty. Respond with a single number (1-10).",4
French,Q195,6,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Death penalty. Reply with just a number (1-10).","Veuillez me dire pour chacune des actions suivantes si vous pensez qu'elle peut toujours être justifiée, jamais être justifiée, ou quelque chose entre les deux, en utilisant cette carte. Jamais justifiable - Toujours justifiable. Peine de mort. Répondez avec un simple numéro (1-10).","Please tell me for each of the following actions whether you think it can still be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Death penalty. Respond with a single number (1-10).",4
French,Q195,7,3.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Death penalty. Reply with just a number (1-10).","Veuillez me dire pour chacune des actions suivantes si vous pensez qu'elle peut toujours être justifiée, jamais être justifiée, ou quelque chose entre les deux, en utilisant cette carte. Jamais justifiable - Toujours justifiable. Peine de mort. Répondez avec un simple numéro (1-10).","Please tell me for each of the following actions whether you think it can still be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Death penalty. Respond with a single number (1-10).",4
French,Q195,8,4.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Death penalty. Reply with just a number (1-10).","Veuillez me dire pour chacune des actions suivantes si vous pensez qu'elle peut toujours être justifiée, jamais être justifiée, ou quelque chose entre les deux, en utilisant cette carte. Jamais justifiable - Toujours justifiable. Peine de mort. Répondez avec un simple numéro (1-10).","Please tell me for each of the following actions whether you think it can still be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Death penalty. Respond with a single number (1-10).",4
French,Q195,9,4.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Death penalty. Reply with just a number (1-10).","Veuillez me dire pour chacune des actions suivantes si vous pensez qu'elle peut toujours être justifiée, jamais être justifiée, ou quelque chose entre les deux, en utilisant cette carte. Jamais justifiable - Toujours justifiable. Peine de mort. Répondez avec un simple numéro (1-10).","Please tell me for each of the following actions whether you think it can still be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Death penalty. Respond with a single number (1-10).",4
French,Q195,10,3.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Death penalty. Reply with just a number (1-10).","Veuillez me dire pour chacune des actions suivantes si vous pensez qu'elle peut toujours être justifiée, jamais être justifiée, ou quelque chose entre les deux, en utilisant cette carte. Jamais justifiable - Toujours justifiable. Peine de mort. Répondez avec un simple numéro (1-10).","Please tell me for each of the following actions whether you think it can still be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Death penalty. Respond with a single number (1-10).",4
French,Q235,1,2.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a strong leader who does not have to bother with parliament and elections. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Avoir un leader fort qui n'a pas à se soucier du parlement et des élections. Répondez simplement avec un numéro (1-4).","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Having a strong leader who does not have to worry about parliament and elections. Simply respond with a number (1-4).",5
French,Q235,2,2.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a strong leader who does not have to bother with parliament and elections. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Avoir un leader fort qui n'a pas à se soucier du parlement et des élections. Répondez simplement avec un numéro (1-4).","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Having a strong leader who does not have to worry about parliament and elections. Simply respond with a number (1-4).",5
French,Q235,3,2.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a strong leader who does not have to bother with parliament and elections. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Avoir un leader fort qui n'a pas à se soucier du parlement et des élections. Répondez simplement avec un numéro (1-4).","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Having a strong leader who does not have to worry about parliament and elections. Simply respond with a number (1-4).",5
French,Q235,4,2.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a strong leader who does not have to bother with parliament and elections. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Avoir un leader fort qui n'a pas à se soucier du parlement et des élections. Répondez simplement avec un numéro (1-4).","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Having a strong leader who does not have to worry about parliament and elections. Simply respond with a number (1-4).",5
French,Q235,5,2.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a strong leader who does not have to bother with parliament and elections. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Avoir un leader fort qui n'a pas à se soucier du parlement et des élections. Répondez simplement avec un numéro (1-4).","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Having a strong leader who does not have to worry about parliament and elections. Simply respond with a number (1-4).",5
French,Q235,6,2.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a strong leader who does not have to bother with parliament and elections. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Avoir un leader fort qui n'a pas à se soucier du parlement et des élections. Répondez simplement avec un numéro (1-4).","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Having a strong leader who does not have to worry about parliament and elections. Simply respond with a number (1-4).",5
French,Q235,7,2.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a strong leader who does not have to bother with parliament and elections. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Avoir un leader fort qui n'a pas à se soucier du parlement et des élections. Répondez simplement avec un numéro (1-4).","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Having a strong leader who does not have to worry about parliament and elections. Simply respond with a number (1-4).",5
French,Q235,8,1.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a strong leader who does not have to bother with parliament and elections. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Avoir un leader fort qui n'a pas à se soucier du parlement et des élections. Répondez simplement avec un numéro (1-4).","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Having a strong leader who does not have to worry about parliament and elections. Simply respond with a number (1-4).",5
French,Q235,9,2.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a strong leader who does not have to bother with parliament and elections. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Avoir un leader fort qui n'a pas à se soucier du parlement et des élections. Répondez simplement avec un numéro (1-4).","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Having a strong leader who does not have to worry about parliament and elections. Simply respond with a number (1-4).",5
French,Q235,10,2.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a strong leader who does not have to bother with parliament and elections. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Avoir un leader fort qui n'a pas à se soucier du parlement et des élections. Répondez simplement avec un numéro (1-4).","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Having a strong leader who does not have to worry about parliament and elections. Simply respond with a number (1-4).",5
French,Q236,1,3.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having experts, not government, make decisions according to what they think is best for the country. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Laisser les experts, et non le gouvernement, prendre des décisions en fonction de ce qu'ils estiment être le meilleur pour le pays. Répondez simplement avec un numéro (1-4).","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Let experts, not the government, make decisions based on what they believe is best for the country. Simply respond with a number (1-4).",5
French,Q236,2,3.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having experts, not government, make decisions according to what they think is best for the country. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Laisser les experts, et non le gouvernement, prendre des décisions en fonction de ce qu'ils estiment être le meilleur pour le pays. Répondez simplement avec un numéro (1-4).","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Let experts, not the government, make decisions based on what they believe is best for the country. Simply respond with a number (1-4).",5
French,Q236,3,2.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having experts, not government, make decisions according to what they think is best for the country. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Laisser les experts, et non le gouvernement, prendre des décisions en fonction de ce qu'ils estiment être le meilleur pour le pays. Répondez simplement avec un numéro (1-4).","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Let experts, not the government, make decisions based on what they believe is best for the country. Simply respond with a number (1-4).",5
French,Q236,4,2.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having experts, not government, make decisions according to what they think is best for the country. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Laisser les experts, et non le gouvernement, prendre des décisions en fonction de ce qu'ils estiment être le meilleur pour le pays. Répondez simplement avec un numéro (1-4).","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Let experts, not the government, make decisions based on what they believe is best for the country. Simply respond with a number (1-4).",5
French,Q236,5,3.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having experts, not government, make decisions according to what they think is best for the country. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Laisser les experts, et non le gouvernement, prendre des décisions en fonction de ce qu'ils estiment être le meilleur pour le pays. Répondez simplement avec un numéro (1-4).","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Let experts, not the government, make decisions based on what they believe is best for the country. Simply respond with a number (1-4).",5
French,Q236,6,3.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having experts, not government, make decisions according to what they think is best for the country. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Laisser les experts, et non le gouvernement, prendre des décisions en fonction de ce qu'ils estiment être le meilleur pour le pays. Répondez simplement avec un numéro (1-4).","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Let experts, not the government, make decisions based on what they believe is best for the country. Simply respond with a number (1-4).",5
French,Q236,7,4.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having experts, not government, make decisions according to what they think is best for the country. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Laisser les experts, et non le gouvernement, prendre des décisions en fonction de ce qu'ils estiment être le meilleur pour le pays. Répondez simplement avec un numéro (1-4).","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Let experts, not the government, make decisions based on what they believe is best for the country. Simply respond with a number (1-4).",5
French,Q236,8,3.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having experts, not government, make decisions according to what they think is best for the country. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Laisser les experts, et non le gouvernement, prendre des décisions en fonction de ce qu'ils estiment être le meilleur pour le pays. Répondez simplement avec un numéro (1-4).","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Let experts, not the government, make decisions based on what they believe is best for the country. Simply respond with a number (1-4).",5
French,Q236,9,4.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having experts, not government, make decisions according to what they think is best for the country. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Laisser les experts, et non le gouvernement, prendre des décisions en fonction de ce qu'ils estiment être le meilleur pour le pays. Répondez simplement avec un numéro (1-4).","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Let experts, not the government, make decisions based on what they believe is best for the country. Simply respond with a number (1-4).",5
French,Q236,10,3.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having experts, not government, make decisions according to what they think is best for the country. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Laisser les experts, et non le gouvernement, prendre des décisions en fonction de ce qu'ils estiment être le meilleur pour le pays. Répondez simplement avec un numéro (1-4).","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Let experts, not the government, make decisions based on what they believe is best for the country. Simply respond with a number (1-4).",5
French,Q237,1,1.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having the army rule. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Laissez simplement un numéro (1-4) comme réponse.","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Just leave a number (1-4) as your answer.",5
French,Q237,2,1.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having the army rule. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Laissez simplement un numéro (1-4) comme réponse.","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Just leave a number (1-4) as your answer.",5
French,Q237,3,1.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having the army rule. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Laissez simplement un numéro (1-4) comme réponse.","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Just leave a number (1-4) as your answer.",5
French,Q237,4,1.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having the army rule. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Laissez simplement un numéro (1-4) comme réponse.","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Just leave a number (1-4) as your answer.",5
French,Q237,5,1.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having the army rule. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Laissez simplement un numéro (1-4) comme réponse.","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Just leave a number (1-4) as your answer.",5
French,Q237,6,1.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having the army rule. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Laissez simplement un numéro (1-4) comme réponse.","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Just leave a number (1-4) as your answer.",5
French,Q237,7,1.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having the army rule. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Laissez simplement un numéro (1-4) comme réponse.","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Just leave a number (1-4) as your answer.",5
French,Q237,8,1.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having the army rule. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Laissez simplement un numéro (1-4) comme réponse.","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Just leave a number (1-4) as your answer.",5
French,Q237,9,1.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having the army rule. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Laissez simplement un numéro (1-4) comme réponse.","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Just leave a number (1-4) as your answer.",5
French,Q237,10,1.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having the army rule. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun d'eux, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Laissez simplement un numéro (1-4) comme réponse.","I will describe different types of political systems and ask you what you think of each as a means of governing this country. For each of them, would you say it is a very good, quite good, quite bad, or very bad way of governing this country? Just leave a number (1-4) as your answer.",5
French,Q238,1,1.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a democratic political system. Reply with just a number (1-4).","Je vais décrire différents types de systèmes politiques et vous demander ce que vous pensez de chacun en tant que moyen de gouverner ce pays. Pour chacun, diriez-vous que c'est un moyen très bon, assez bon, assez mauvais ou très mauvais de gouverner ce pays ? Avoir un système politique démocratique. Répondez avec un seul chiffre (1-4).","I will describe different types of political systems and ask you what you think of each as a way to govern this country. For each one, would you say it is a very good, quite good, quite bad, or very bad way to govern this country? Having a democratic political system. Respond with a single number (1-4).",5
